"word","model_type","back","hurdle_place","theta_mean","theta_se_mean","theta_sd","theta_2.5%","theta_25%","theta_50%","theta_75%","theta_97.5%","theta_n_eff","theta_Rhat","lambda_mean","lambda_se_mean","lambda_sd","lambda_2.5%","lambda_25%","lambda_50%","lambda_75%","lambda_97.5%","lambda_n_eff","lambda_Rhat","mu_mean","mu_se_mean","mu_sd","mu_2.5%","mu_25%","mu_50%","mu_75%","mu_97.5%","mu_n_eff","mu_Rhat","phi_mean","phi_se_mean","phi_sd","phi_2.5%","phi_25%","phi_50%","phi_75%","phi_97.5%","phi_n_eff","phi_Rhat","psi_intercept_mean","psi_intercept_se_mean","psi_intercept_sd","psi_intercept_2.5%","psi_intercept_25%","psi_intercept_50%","psi_intercept_75%","psi_intercept_97.5%","psi_intercept_n_eff","psi_intercept_Rhat","psi_slope_mean","psi_slope_se_mean","psi_slope_sd","psi_slope_2.5%","psi_slope_25%","psi_slope_50%","psi_slope_75%","psi_slope_97.5%","psi_slope_n_eff","psi_slope_Rhat","alpha_intercept_mean","alpha_intercept_se_mean","alpha_intercept_sd","alpha_intercept_2.5%","alpha_intercept_25%","alpha_intercept_50%","alpha_intercept_75%","alpha_intercept_97.5%","alpha_intercept_n_eff","alpha_intercept_Rhat","alpha_slope_mean","alpha_slope_se_mean","alpha_slope_sd","alpha_slope_2.5%","alpha_slope_25%","alpha_slope_50%","alpha_slope_75%","alpha_slope_97.5%","alpha_slope_n_eff","alpha_slope_Rhat","waic","waic_scaled"
"real","gen","TRUE",NA,"1.85957338854614","0.00208392958290113","0.128664615409438","1.61802133496294","1.77120443485696","1.85770068517023","1.94319202471232","2.11543734836514","3811.9936869025","1.0004170362216","0.118451043623551","0.000906075392474297","0.0566875317746918","0.0197314940323756","0.0774458167741725","0.114552728351895","0.154248832810956","0.244767493404979","3914.23074626593","0.999649280784628","4.82894910022596","0.00286611509193727","0.179476134652606","4.48738255456278","4.70118297191243","4.82800304979043","4.94823757490826","5.1878477836364","3921.26473189862","0.99966041013134","15.1606510439024","0.085398221315826","4.86993195525807","8.26940698818304","11.6942536869815","14.168192967441","17.6536391091759","27.2546419054856","3251.9820199031","0.999332220600877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1523.74366571079","7.50612643207285"
"real","hurdle","TRUE","-2","1.78997851330576","0.00896016987902598","0.48683854695725","0.812368502000305","1.45529105177565","1.79512536386744","2.14168863782298","2.70206754311641","2952.14325211337","0.999910706663865","0.182021262658009","0.00159784915509921","0.089708637968502","0.0190742725635246","0.114169981611516","0.180007671480813","0.244761133217577","0.360596805239412","3152.07811087895","0.999965066957211","4.83152950969531","0.00290472486350158","0.18176437455398","4.48415403478164","4.70941978413087","4.82880258943776","4.94864527100394","5.18574061693473","3915.68302600027","0.999783339961661","15.2321263686852","0.080715467309717","4.94790323207883","8.16357787878764","11.6494362002148","14.4264534955628","17.7681428862666","27.1312458744901","3757.75848214019","0.999529376258691","2.30261032058186","0.00937646777369228","0.417452294005982","1.51836125860175","2.01221972085846","2.28923727375165","2.57631687531342","3.1377953076084","1982.14386803382","1.0025332358718","-0.377734599203741","0.00172713321884742","0.0763240718881217","-0.531334016014633","-0.426800138721037","-0.375657136281208","-0.326209478080268","-0.232185588413069","1952.86125615202","1.00219819353227","2.32174645661914","0.0160489558245695","0.695318878143921","0.984489726891917","1.86668187045698","2.31262578371966","2.78046794655147","3.70310666218592","1877.04410896637","1.00361151135364","-1.02265055553594","0.00460870081281288","0.207442764282333","-1.45364685433583","-1.155135102479","-1.01765516992261","-0.88136137884258","-0.627988782416487","2026.00051253558","1.00318853664929","1455.84559654499","7.17165318495071"
"really","gen","TRUE",NA,"2.88370141699233","0.00766892711010114","0.282343624392476","2.41407912281958","2.67637765071762","2.85173164419582","3.08250024986906","3.46004177723911","1355.46013975156","1.00143043422887","0.796963790235202","0.00306172373887209","0.114711255870755","0.575307280725012","0.711378415446605","0.797514602261663","0.887381909218148","0.989948874690752","1403.71863695643","1.00180776523121","4.33595769343313","0.00233605626161258","0.119347549512741","4.11148096482452","4.25264467834465","4.33435109960085","4.41740353403612","4.56729220486155","2610.1196514246","0.999603166653692","3.0607200499726","0.00588576307751918","0.312404428639193","2.50302742726794","2.84673668173118","3.03850488052674","3.26296666597605","3.71479685781907","2817.27220844137","1.00026413633152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5797.1619505941","7.84460345141285"
"right","gen","TRUE",NA,"1.57455939023951","0.0044735301210267","0.160555082334189","1.3281475801903","1.46142183686113","1.54604520550417","1.66352546809056","1.96261760490078","1288.09348457471","1.0028914633555","0.702829795945615","0.00341686161349465","0.125540016798195","0.49744859536811","0.607548597637718","0.685988299344719","0.788117293195164","0.968735976848041","1349.92482891939","1.00354352275523","2.3607891391783","0.0021977457319456","0.11738758567126","2.14479721075447","2.28221657677429","2.35552456216025","2.43740615357428","2.59362881397789","2852.91905927396","1.00005055847837","0.45409854732084","0.000593071735252568","0.0301125211457921","0.398313850662218","0.433485161046549","0.453294984531533","0.474429382679017","0.516232137233338","2577.98141602024","1.00170163179522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5892.23978658321","5.4608339078621"
"said","gen","FALSE",NA,"3.12425327091654","0.00173196921786087","0.11256344317872","2.89971638208011","3.04808177179282","3.12310992878587","3.20044787135662","3.34371990011557","4223.90751213217","0.999861317949103","0.174342538500943","0.000611868922034968","0.0366456896342961","0.102657874515943","0.150287542081035","0.173426774387853","0.197798257022107","0.247916328720301","3586.98043550909","0.99934864397882","4.32292450355434","0.00150221907435926","0.104367980996536","4.12325352023475","4.25036999690756","4.32248348202032","4.39163390188636","4.53042911071724","4826.89687066976","0.999711813892903","4.30238109973723","0.00668044243413491","0.430395414122827","3.54728470407282","4.00019842062859","4.27543038988205","4.5763157239231","5.24851423083543","4150.73319752892","0.999404260768962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5796.69339343356","7.46035185770086"
"said","hurdle","FALSE","1","3.75679458896515","0.0050034275906616","0.286936095447977","3.18871179764131","3.56357338106945","3.75664769756504","3.95369883275722","4.30991189447719","3288.7823294827","0.999519427645328","0.127801989544725","0.000801194037510867","0.0426073196561196","0.0437266266391031","0.0996581603004759","0.128331823562932","0.156620354528105","0.208682408764349","2828.08860312282","1.0013757604291","4.32561719184722","0.00160269826792847","0.10520315357754","4.12868237962153","4.25321605912846","4.32232081918655","4.39544264881735","4.53960244280256","4308.77664208126","0.999211240880424","4.28747344823916","0.00675299686196127","0.425950278292451","3.54568960946894","3.99697092695024","4.25254278828823","4.54541532304849","5.21197896266","3978.54905139352","0.999542861332428","0.0346497733958556","0.00233650079611904","0.130234993986294","-0.215615825742127","-0.0498789559978932","0.0308246343766682","0.124398173540639","0.286618140577596","3106.87315056413","1.00070203546834","-0.107033364431311","0.000478412103354257","0.0263945289038609","-0.159579374585173","-0.124630320451586","-0.10613767306863","-0.0895059366679914","-0.0550487394786749","3043.8518686028","1.00123805314705","-3.40595459058296","0.0105298784887258","0.575708002666767","-4.54759304315537","-3.79621018033986","-3.39571820445559","-3.0061792367133","-2.35767921111946","2989.2195480489","0.999789006784144","-0.153678390543291","0.00244554546653055","0.131559080143081","-0.431247390481511","-0.239215142322451","-0.146521502194806","-0.0588254892692138","0.0750773786779229","2893.94433757568","0.999623015220267","5975.67701416173","7.69070400793016"
"say","gen","TRUE",NA,"1.77005543471021","0.0030766887228959","0.152442551052703","1.47412574558227","1.66665818890762","1.77030094033246","1.8742529720004","2.06868174077293","2454.96495196851","1.00038240192851","0.913111800258776","0.0013743258693108","0.0639587398389424","0.763366318809195","0.872652689891958","0.92577891858325","0.965379154827183","0.996028121848179","2165.80999655616","1.00095099842908","5.34462705026087","0.002530114824886","0.146734940493223","5.07347536549277","5.24526750226989","5.3414898387056","5.44336588202534","5.6365025443726","3363.4627159517","0.999420891569432","9.14692317602014","0.036898969488046","1.80709361710995","6.35457070850134","7.91757590257187","8.88017698695166","10.0999322171272","13.3668067760154","2398.46192797984","1.00088182500994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3215.94951349704","8.14164433796718"
"see","gen","FALSE",NA,"2.47959416987369","0.00226883709982623","0.121626133874353","2.25963930655716","2.39623982159081","2.47205949777889","2.55427913868392","2.74232191521603","2873.7380206824","1.00226825689329","0.52008093687592","0.00150273221164549","0.0765791333210945","0.393261597827898","0.467328422861095","0.511798769522987","0.564213009085837","0.694841459494052","2596.91480518774","1.00162740289871","4.72009174467595","0.00197234572105005","0.12104979577735","4.48992897812922","4.63612184577891","4.71690890178959","4.80162010832909","4.96270597673537","3766.708721919","0.999623196342264","3.56248347649008","0.00596739977230149","0.359282873688562","2.91910571066164","3.31629259994867","3.53980663903145","3.7941707173551","4.33138669573294","3624.95621077931","0.999615061988423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6040.07808099397","8.074970696516"
"see","hurdle","FALSE","0","2.1869096894399e-15","1.48941065408444e-15","2.10687163445885e-15","1.42968327661944e-16","1.0775853925562e-15","1.44234440836132e-15","2.55319655112382e-15","5.71764857594793e-15","2.00100069736264","4981.83437094257","0.503085217854228","0.195295426703952","0.27625925928676","0.199023101285867","0.242402935565339","0.495289851127955","0.752100926787724","0.824739583006846","2.00101129133696","694.600746094036","4.72870511025187","0.101570468256607","0.144809008914345","4.52259247519446","4.65086896880068","4.73530286789027","4.79245288313968","4.97353177031037","2.03262027442371","11.8155349726333","3.34029009447809","0.349459879879016","0.49441083298818","2.63822673806043","3.03717481223627","3.35868102156301","3.70361370489594","3.9707975740699","2.00161851386217","67.8897180836235","-0.671001517581378","0.0823617024793226","0.116615813520133","-0.853571915739896","-0.73515559200268","-0.664583286179836","-0.597775732351814","-0.517521327385064","2.00476864902213","30.3841571982586","-0.120964853887756","0.0151775794994217","0.0218230574646005","-0.135579430018609","-0.133918037466712","-0.131992847304661","-0.124084253885055","-0.0747054486734709","2.06740784431979","6.75007556973528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7579.87711832334","10.1335255592558"
"she","gen","FALSE",NA,"0.922865068195739","0.000554786321078033","0.0338887826651809","0.857898410202753","0.899813967947201","0.922366786947016","0.945807088756395","0.990535833510564","3731.30240698554","1.00137124771577","0.497932098242987","0.000662423544328322","0.0398991014276924","0.424723860707454","0.470402270766116","0.496727104869986","0.523564290016257","0.580344253546135","3627.89500708563","1.00062462632201","4.91191090930969","0.00102838846269297","0.0683220908878023","4.77953528639176","4.86384984596356","4.91098921683508","4.95846193742691","5.04697337973982","4413.75178377121","0.999199174658978","8.65031841650626","0.0148069578376566","0.873055330486905","7.1838633732353","8.02651128384241","8.57338200544947","9.19855586134658","10.5367637430804","3476.57703529197","0.999571551204751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12061.8082363566","7.45476405213632"
"she","hurdle","FALSE","1","2.24116110304518","0.0048686672357364","0.257551171451946","1.73253774383405","2.06841975665348","2.23836633238918","2.41757537899811","2.74958591330558","2798.38119985187","1.0012068033174","0.186271944094083","0.000911294156283098","0.0463118045161104","0.0960392192284324","0.155013340127535","0.186237209567762","0.21716702041967","0.277482468922113","2582.65405204944","1.00089045200569","4.91234620127341","0.00115935295374213","0.0699684479696792","4.77516355156785","4.86593431277972","4.91282491496917","4.95747418412881","5.05050451242334","3642.27837603576","1.00028781568682","8.65150722974961","0.0147748366917755","0.873541744382666","7.1292545224275","8.04957215568434","8.56613490588851","9.19012097658135","10.5850351139277","3495.6017556713","1.00088048413116","1.34178064686322","0.00366150048108555","0.1521758819031","1.0353220100948","1.24167475502239","1.34587412616219","1.44521732285814","1.63425453363351","1727.32263270502","1.00138029532375","-0.193249467865025","0.00058254674089225","0.0244933540414252","-0.239886996136076","-0.209607319495572","-0.193637289273711","-0.176866719473653","-0.144860806581743","1767.80747678347","1.00161050496474","2.10485397985165","0.00353646884558568","0.149170247022781","1.81540333891649","2.00416684767355","2.10589876642557","2.20555071731831","2.39554692220164","1779.19989700117","1.00039274649014","-0.281208452666725","0.000569079533765355","0.0245825432213219","-0.330661784435936","-0.297825001946467","-0.281372934992712","-0.263946927973063","-0.234256941240441","1865.98302567016","1.00044877770836","12131.3839518231","7.49776511237523"
"should","gen","FALSE",NA,"1.96301915871871","0.0058389172988369","0.209463617681265","1.63468649303307","1.82393297931592","1.93723832278866","2.06415473311767","2.4985728888871","1286.92296826664","1.00200687661574","0.584189590533185","0.00376520154356123","0.13357194554818","0.38429079429024","0.489924928112732","0.559763369150417","0.652668407198592","0.922692954116989","1258.50239796553","1.00354580784133","5.76433276716892","0.00355887192192997","0.21169092801765","5.3480527006173","5.61567467760254","5.76677589053333","5.90795694675821","6.18045918240353","3538.17880135508","0.999874040478587","11.3604040077271","0.0608436209479333","3.29825021674968","6.62703458525867","8.98484306853702","10.8113677091421","13.1446590432198","19.3904859224732","2938.57713619382","1.00024973909219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1676.1750907279","8.3391795558602"
"should","hurdle","FALSE","1","2.56852273219802","0.00935608065680654","0.526660933106175","1.54236361887596","2.2140708442153","2.57316739078269","2.92653295672214","3.60618634806194","3168.65017053189","1.0005200365775","0.42119268387576","0.0015880214774743","0.0833610806358964","0.26286599490829","0.363694377154624","0.419319565980198","0.477184570254252","0.588755047389103","2755.58573679006","1.00225161327345","5.77063102495142","0.00301078246817811","0.209044933065114","5.36654358958425","5.63042442327327","5.76878911554965","5.90772775710954","6.18138223539347","4820.8157566022","0.999965178124702","11.3919919822592","0.0646265267918921","3.32643969264595","6.75176057831366","9.10837611746461","10.8428545434567","12.9472445119214","19.6550564404942","2649.33987289438","0.999730633382018","2.3219128434925","0.00950975903314696","0.419513501822139","1.55060465524934","2.03280412437248","2.31073543653756","2.59482992711598","3.18423726937372","1946.04492023791","0.999654434522774","-0.351907328737781","0.00145826516785101","0.0655140336638563","-0.489167611225256","-0.394303698512018","-0.34987146026566","-0.308222631184322","-0.228833321051958","2018.34626055142","1.00006215856213","1.06353090155406","0.0146008247838121","0.643767002539699","-0.162023327197193","0.623056503780751","1.06680150015033","1.49225258629109","2.36447394195267","1944.02858350513","1.00022106579959","-0.456132097247655","0.00273537183621365","0.123429195273451","-0.719679456350797","-0.53451746895076","-0.452590021586753","-0.373152444133111","-0.231927085648226","2036.11851423156","0.999897975781384","1616.13979037279","8.04049646951635"
"so","gen","FALSE",NA,"0.799378395766283","0.000858336247177033","0.0396904246904194","0.720991737341053","0.772573025259258","0.7996479542146","0.826831511390591","0.87452346292054","2138.24067076303","0.99984850713632","0.958306733413487","0.000689348429994852","0.0311904267799529","0.882511708776765","0.939309263547901","0.964723981213297","0.983734432485722","0.998235482895366","2047.22253249144","0.999768380035447","4.16257249948675","0.00135541444363573","0.0802510380127317","4.01041177828728","4.10720804175842","4.16078890885002","4.21597738291919","4.32617159661404","3505.55752792834","0.999845272157923","1.89613703221512","0.00171601478609292","0.0977475564680456","1.71196697890359","1.82838541598634","1.89247383884266","1.96339802280723","2.09389397970278","3244.66428046253","0.999645087662601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15083.6502690338","7.00913116590788"
"some","gen","TRUE",NA,"3.26977197249587","0.00993903372814177","0.313909861412057","2.82066727429755","3.04645055017077","3.20350347301839","3.4259983019773","4.04915296703616","997.519948710429","1.00048409387979","0.683880502830975","0.00381192880605736","0.130371122849087","0.473579026724099","0.588793848241171","0.662016596774201","0.768182117984031","0.966837854061604","1169.69666109479","1.00085486487929","5.71919483502513","0.00257663370745828","0.130388777549551","5.46347992519804","5.63137876854395","5.71841146271274","5.80504101849182","5.9736380531891","2560.79645221156","1.00018033887047","10.8776291012322","0.0444647791408309","2.01880996840898","7.64615666180789","9.44569816324842","10.6128080989642","12.041231008022","15.3971924152333","2061.38258180686","1.00551332118985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4275.36335727414","8.44933469817023"
"something","gen","TRUE",NA,"1.71530112019292","0.00329121193920705","0.150373292572719","1.42251580154104","1.60993965671708","1.71749783079854","1.81987648988349","2.00606600558793","2087.51554725833","1.00188090491869","0.899316351309922","0.0016444514252864","0.0732089647867086","0.736353729044771","0.852733283836552","0.912116823943927","0.959664605709289","0.996392114443938","1981.92142419972","1.00152518814643","5.41904954777478","0.00263383420364156","0.145283274203366","5.13382271797877","5.31853205516884","5.4189969621698","5.51858667805344","5.69855632854248","3042.66662846285","0.99967358134092","7.21166324556848","0.0234276533589854","1.20480704132571","5.23467237027888","6.36991855014837","7.09397720134608","7.90617785767564","9.87376594353892","2644.70608897108","0.999856170822974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3629.97986339122","8.23124685576241"
"something","hurdle","TRUE","-2","3.15417554241314","0.00582868825506637","0.33027158741758","2.50420684560256","2.92223628408253","3.15592993037478","3.38008944130098","3.79487463842282","3210.7077172743","1.0017318250624","0.189634134292174","0.0010150492749639","0.0595073824248644","0.0720810891401299","0.148635119467174","0.191020483414142","0.230646901876038","0.306364915457405","3436.9043339466","1.00060886909788","5.42009826914076","0.00215133048223087","0.147027142816908","5.12842126915059","5.32406730251528","5.42069536032155","5.51617910281477","5.70907183051604","4670.68709839135","0.999637272243821","7.23892933464806","0.0189807223886168","1.23023483300998","5.2191666442298","6.39406575637732","7.11336212526798","7.95941982483042","9.92467025749153","4200.97952210957","0.999766624709304","-0.166932225570677","0.00565882135766102","0.321390737915579","-0.784265454182509","-0.380004507294278","-0.156998599575269","0.0497863916000205","0.43985460817813","3225.63145556116","1.00122622443095","-0.245382533980898","0.00101684812512131","0.0592201931338459","-0.361514103751416","-0.285409502310896","-0.243184395071179","-0.205177758182948","-0.133024989040624","3391.77827733374","1.00064797444261","1.02796354450335","0.0041106292880487","0.222886256424247","0.598754366846405","0.874518972359276","1.02702523520121","1.17907608663988","1.47222165947164","2940.01776973996","1.00143461790633","-0.213835505457764","0.000701488658957932","0.0377704873077474","-0.291066753011575","-0.238148833839677","-0.212901969542213","-0.187766562709768","-0.141712834483209","2899.10448517705","1.00087317436931","3666.08280582297","8.31311293837408"
"still","gen","FALSE",NA,"2.6368897798424","0.00299906134420553","0.180793631766177","2.29478243009919","2.51030449729926","2.63441834378663","2.75335330415586","3.00868855536556","3634.08900416762","0.99953891727454","0.222324224897572","0.00126985143084591","0.0786996424209562","0.0829636916305271","0.168701746418672","0.216999390107307","0.269188258946443","0.397263069541918","3840.95919057141","1.00011592244099","5.30561695996422","0.0031297041192589","0.201149984925934","4.92153032598306","5.17190544960839","5.29897788654436","5.43599616683539","5.7236042138027","4130.79312686832","1.00045418483703","13.222517351061","0.0684347162414002","4.13243910964265","7.30203657473781","10.2734346617746","12.494314536231","15.3401666181485","23.3847585200338","3646.36370080392","0.999347349845611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1542.64414661394","8.03460493028096"
"stuff","gen","TRUE",NA,"0.857659798996715","0.00206627346233607","0.102042172358599","0.675704807781872","0.78466113758616","0.854883328505915","0.923599086612725","1.06975995637361","2438.84272909435","1.00080643200853","0.879696959242933","0.00165684225775042","0.0851215959476824","0.682274678373278","0.82545311391292","0.89393938111852","0.949532298272421","0.994545268485074","2639.47279351223","1.00045716820991","5.89388582556098","0.00294731192345249","0.182629521485648","5.55146269188883","5.77047944778282","5.88702696346828","6.01669545646064","6.27181840234078","3839.63339521526","0.999961641292215","14.5014034027857","0.0776350803603884","4.21712277065648","8.3573067036404","11.5778466816007","13.8474165511343","16.6086654092255","24.7790724868772","2950.64169706769","1.00063884454571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1869.61717372001","7.63109050497962"
"stuff","hurdle","TRUE","-2","2.12081719008649","0.00936333578596781","0.494234020680649","1.11776888925348","1.78642731132095","2.13494023691716","2.45976060370325","3.07952529013073","2786.14732496269","1.00019366729311","0.208443622237356","0.00162893702772843","0.0862730008198868","0.047384444777301","0.147252736091679","0.205444094530308","0.266487944938947","0.384912720633228","2805.05394455417","0.999540840965836","5.89683109768865","0.00265510240898535","0.188784392723336","5.53326083444404","5.76748877833393","5.89454110269594","6.02118443580261","6.26947111438419","5055.5640970264","0.999558926026656","14.4338918608686","0.0693016814363786","4.07495307163001","8.35078698844848","11.5468345610429","13.7061483492466","16.54417967664","24.0725709004273","3457.46410180792","1.00049826142774","-1.43653497708714","0.0128927785727599","0.674475072023041","-2.80327824264422","-1.88119987598638","-1.41650061289482","-0.973141962804194","-0.154319672428714","2736.77288589753","1.00063310586168","-0.0648649880102933","0.00192284502942962","0.102188954645019","-0.265642968611369","-0.133180893709111","-0.0640384306884477","0.00372006699914555","0.130125900513179","2824.35540188025","1.00061381351575","1.16158996014469","0.00662587488300739","0.331969872275264","0.534940316863951","0.931271316115074","1.15893068754962","1.37819455055453","1.82379885738189","2510.21477287638","0.999943208587869","-0.0998841938571022","0.000973624571617425","0.0492964763407553","-0.199080289663789","-0.132384086323397","-0.0992869681195406","-0.0667807920849641","-0.00334166797166827","2563.59079459162","1.000096698712","1859.77538820052","7.59091995183886"
"sure","gen","FALSE",NA,"3.27012858900445","0.00382395357290799","0.226270089908851","2.84345231624058","3.11508057675964","3.26361293870949","3.41235493601464","3.73246831320407","3501.29801219002","1.00046284952929","0.0866491336223702","0.000954085649731693","0.0571266054944455","0.00516794329832197","0.0413234741227576","0.078904660608709","0.12368948497977","0.215624883078005","3585.10690062223","1.00074520108414","4.34031320207587","0.00551851856971596","0.350650612226706","3.70157892324002","4.10106185225743","4.3202402952482","4.56621363822398","5.0808900607368","4037.42238363653","0.999267049823593","0.930308768015622","0.0021930499498324","0.138922784898299","0.685811554479767","0.833107496616283","0.921013055220294","1.01688852255787","1.22714636755176","4012.82217347161","1.0007518862628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1498.82163967385","7.38335783090566"
"tell","gen","FALSE",NA,"3.15799262165374","0.00756761967337865","0.253699102835276","2.7558919949851","2.99038338621697","3.13357727603264","3.28895254761951","3.73935433110821","1123.87825297796","1.00062631786729","0.50853239944453","0.00366803100234205","0.127022450291731","0.313074903513398","0.419644534854038","0.489181719279867","0.573955612809262","0.831519910475379","1199.20926966753","1.00038307525368","6.02866620289304","0.00331497775372685","0.204796139269933","5.63408955357668","5.89375729853035","6.02608716768827","6.16554053011317","6.44372620369171","3816.64963510053","1.00039644321629","8.65108127551327","0.0317072776666532","1.88242094225987","5.72724225086099","7.28488854528812","8.39103279947021","9.77067001073326","12.9403557168182","3524.64660898377","1.00057696651087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2110.32308301962","8.64886509434271"
"tell","hurdle","FALSE","-2","3.4050658535128","0.00989422144091155","0.406545123574192","2.76676596048162","3.12727427750405","3.34347485141809","3.61024740338384","4.44439337297588","1688.31803721788","1.00214730513045","0.540689377569963","0.00468937425397256","0.180228184875706","0.249022191620973","0.407413336898353","0.517696657175099","0.655064474890214","0.938655271171318","1477.11948912366","1.00280226460097","6.03212699353693","0.00291636447533397","0.201901391100694","5.64312656970087","5.89535550769211","6.02726995338202","6.16108586435261","6.42925787740196","4792.86309361523","1.00001741673067","8.69756845353884","0.0324340785171514","1.94459785630659","5.72083550979653","7.35172964982401","8.37705378706162","9.72518639705575","13.412672418265","3594.64889918995","0.999945290048642","1.77574142672236","0.008385208995235","0.362153400456051","1.09042065121916","1.53134321659541","1.76569597760014","2.01354415350175","2.50422477259769","1865.33720134657","1.00182110308949","-0.403964077388112","0.00142821434539027","0.063526638347477","-0.531704346147458","-0.444773312333193","-0.402337253254559","-0.361234572840638","-0.2839142102285","1978.44948790814","1.00137845759354","1.75362915289211","0.0154965368676115","0.761436241501639","0.263320695757259","1.22943681943346","1.75470408951664","2.26874189393374","3.23854732887241","2414.33638742583","1.00001707335325","-1.00586377584329","0.00445644894222778","0.228387011687882","-1.49555719744739","-1.15242573225668","-0.993388105104431","-0.847879371388731","-0.59495866411845","2626.42457772796","0.999895147056142","2048.06827923092","8.39372245586441"
"ten","gen","TRUE",NA,"1.47579432594127","0.00444098198560816","0.20556332248666","1.12038719942499","1.3258473899243","1.45971769767062","1.60883677705234","1.91484140865756","2142.56119040257","1.00008904316865","0.769449231378844","0.00295586817556254","0.138047508670172","0.493709184502267","0.665529834353564","0.775922182266248","0.885107704466024","0.985662766019976","2181.15748257472","1.00010564760717","5.22310758782053","0.00434340353524035","0.24808749656189","4.75198130772454","5.0550767838063","5.21926990233541","5.38494870257273","5.73080293797166","3262.49152642349","1.00064574192963","6.26734764818036","0.0303450983848824","1.61142958475433","3.79464195215657","5.16961399329889","6.00216668266949","7.14592265278175","10.1413950404371","2819.97699664399","0.99929069424512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1236.65520665693","8.0302286146554"
