"","word","model_type","back","hurdle_place","theta_mean","theta_se_mean","theta_sd","theta_2.5.","theta_25.","theta_50.","theta_75.","theta_97.5.","theta_n_eff","theta_Rhat","lambda_mean","lambda_se_mean","lambda_sd","lambda_2.5.","lambda_25.","lambda_50.","lambda_75.","lambda_97.5.","lambda_n_eff","lambda_Rhat","mu_mean","mu_se_mean","mu_sd","mu_2.5.","mu_25.","mu_50.","mu_75.","mu_97.5.","mu_n_eff","mu_Rhat","phi_mean","phi_se_mean","phi_sd","phi_2.5.","phi_25.","phi_50.","phi_75.","phi_97.5.","phi_n_eff","phi_Rhat","psi_intercept_mean","psi_intercept_se_mean","psi_intercept_sd","psi_intercept_2.5.","psi_intercept_25.","psi_intercept_50.","psi_intercept_75.","psi_intercept_97.5.","psi_intercept_n_eff","psi_intercept_Rhat","psi_slope_mean","psi_slope_se_mean","psi_slope_sd","psi_slope_2.5.","psi_slope_25.","psi_slope_50.","psi_slope_75.","psi_slope_97.5.","psi_slope_n_eff","psi_slope_Rhat","alpha_mean","alpha_se_mean","alpha_sd","alpha_2.5.","alpha_25.","alpha_50.","alpha_75.","alpha_97.5.","alpha_n_eff","alpha_Rhat","waic","waic_scaled"
"165","one","gen",TRUE,NA,3.07677743450721,0.00336390772630505,0.146309664773478,2.79622057793954,2.9763439218976,3.07526784769946,3.17961954047008,3.35484888608342,1891.72447067759,1.00294420477993,0.949604612389393,0.000885729972744084,0.0371424097958384,0.862681609584906,0.92685088519878,0.956306534681732,0.97970186223941,0.997874404561831,1758.48015709562,1.00333053155959,5.72723781241351,0.00171427378811276,0.0919509776944243,5.55149197336433,5.66234065110198,5.72637157652386,5.79096515004359,5.90250955229489,2877.08261905055,1.00023765075963,8.55244761601,0.0178726025010884,0.904974678453313,6.97336714041334,7.91067982177715,8.49306239471447,9.0975830509272,10.5420627698045,2563.87744838229,1.00059884578848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10170.553680012,8.60452934011165
"166","one","hurdle",TRUE,-1,3.45838096108395,0.00229574733507406,0.142737944809889,3.19172298543606,3.36075437254184,3.45349013830169,3.55158998602851,3.75579494969208,3865.72273049146,1.00018098282471,0.543637808865644,0.000674277902138734,0.0414723464009116,0.466857418681065,0.515115452696388,0.542404078104628,0.570099329634012,0.629194914268314,3783.0263022313,1.00019268846138,5.72110114946673,0.00140250634883706,0.0934267906431832,5.54097728931916,5.6588722675307,5.71990871937494,5.78026649971099,5.91169084230772,4437.44710291747,0.999247286918945,7.94401288524257,0.0119837345015277,0.768445844237928,6.56866798102004,7.42179352433623,7.89295206813719,8.43268329027149,9.61476420110713,4111.89650533706,0.999468996961123,0.463820380036598,0.00290857638808154,0.15976007569347,0.145736486536173,0.357982094653231,0.464956516233504,0.573747258478414,0.777489392829807,3017.0017834165,1.00107511828958,-0.344716347471899,0.000597636880929296,0.0327455101693825,-0.410977087253105,-0.366321550805785,-0.344899457920447,-0.322309977160086,-0.281111371464587,3002.12479281387,1.00080788786725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10268.679189854,8.68754584590016
"167","only","gen",FALSE,NA,2.34436935534409,0.0028448262174488,0.149645892037192,2.06250642182541,2.24392856639094,2.34128420521536,2.44273663480062,2.64684897401153,2767.05706356511,1.0004058804355,0.120148246829853,0.0011233583917021,0.0578111971455563,0.0155131813443233,0.0784791191899831,0.117874732973364,0.15843312686081,0.243039802612196,2648.42243221331,1.00124443055122,6.00448642237064,0.00327592830263138,0.203722636762382,5.60855939488606,5.86702173247587,6.00309800780708,6.14104734279741,6.40366184299815,3867.31725467175,0.999955143674284,12.980840052965,0.062798246142524,3.54039931553384,7.79689535113901,10.4355516525795,12.3326406573396,14.9083626424966,21.1927167558334,3178.40669433393,1.00265302332323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1821.70620206646,8.24301448898852
"168","or","gen",TRUE,NA,3.5016514476208,0.00249171818046373,0.130832500870327,3.26323802977359,3.41199239978768,3.49795896206935,3.5819503286115,3.77730896345305,2756.97891134165,1.00115076928999,0.47262549930068,0.00111789765966836,0.058124630086016,0.370978591679815,0.431135518486405,0.468471251772399,0.508686657825364,0.596449136802403,2703.43735295228,1.00009848663087,4.33172304580099,0.00151705022138399,0.099455914231339,4.14097699027465,4.26389509892566,4.3284639059463,4.39885010494724,4.52811065288922,4297.94953131258,1.00078497118958,2.46468722058762,0.00301365667530696,0.17473184189012,2.14371238186989,2.34338038426328,2.45559835030343,2.58276066612869,2.82530187578893,3361.68147184122,0.999198460190603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8771.30078470836,7.7348331434818
"169","or","hurdle",TRUE,0,1.77054945591088,0.00138260084849423,0.084061249117844,1.60937051626365,1.71438840680431,1.76731333833829,1.82631211991877,1.93867959516266,3696.56238695468,1.00044553406179,0.209692450463345,0.000645306792999411,0.0405144530942461,0.132521200539385,0.182141601776144,0.208948822124066,0.23566087988739,0.29405048107952,3941.73558210233,0.999390343683864,4.32050407267011,0.00167154220096232,0.104329452780324,4.12355918630302,4.24831138882918,4.31934376971809,4.38913716233104,4.53310531581419,3895.64315116638,1.00052220304661,2.42989468948276,0.00277813184560268,0.175135737451131,2.10893524565843,2.30835047736857,2.42084895537355,2.54755099122096,2.79431168262013,3974.14624958076,1.00059205387193,2.48412259870198,0.00300923167948824,0.149049540218557,2.20436214963738,2.38220177216101,2.4793330436915,2.58354171050771,2.78469812692112,2453.29645339691,1.00027482881737,-0.468992109515832,0.000582987852344589,0.0295584428966408,-0.528320479313422,-0.488179945348807,-0.469096730872609,-0.448639355097604,-0.411754236929951,2570.65676530964,0.999705503093833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8194.05731669069,7.22580010290185
"170","other","gen",TRUE,NA,2.00590775266316,0.00611564718441054,0.173523086654477,1.74184739413861,1.89369881303641,1.98275910426461,2.08472981309395,2.45354329565167,805.062658846634,1.00269041810287,0.604121427313423,0.0038428129382527,0.117726564318547,0.434710782501795,0.521694051387647,0.580945521503606,0.658937636284323,0.923096790306104,938.534953212138,1.00272954353537,6.07982943665247,0.00282388289928983,0.157307660715077,5.77363501423445,5.96889180456098,6.07857114707134,6.18526539752642,6.38797117785469,3103.17579268359,1.00011411686414,12.6692783101308,0.0488916379377599,2.77840270814299,8.34762182172103,10.7245800393382,12.2890360276105,14.1947766238433,19.202094351288,3229.39533273545,0.999654127882212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3137.18246913493,8.50184950985075
"171","other","hurdle",TRUE,-2,3.5271664333018,0.00595926071511221,0.355043067637149,2.819125208985,3.28949752339814,3.53202879224318,3.76020432877704,4.21731235011462,3549.58272823854,0.999936842161037,0.255716964538486,0.00117005592355092,0.0693248600887121,0.123069807122091,0.208048117131388,0.254076342372533,0.300775847556782,0.398827534095897,3510.46594482689,0.999885250864144,6.04339813631385,0.00224378720375548,0.15958422047779,5.73077746425444,5.93584402098644,6.04423919061708,6.14748797038895,6.36436274259044,5058.43948997943,0.999117497848429,9.34094604884942,0.0245949987539683,1.52549480856824,6.77802797150342,8.25799016632103,9.19410108535229,10.2501297987543,12.7292896990167,3847.05024282289,1.0002142299178,1.36063969466563,0.0048670171054963,0.266175110859888,0.832921086956107,1.17908403614898,1.35841824461562,1.54423746765534,1.88685830496471,2990.94992477221,1.00037788065699,-0.278402386162681,0.000770994642402213,0.0425444914111803,-0.362254097968632,-0.307869357539267,-0.277758833280851,-0.249165762470647,-0.192172639290806,3044.97654967598,1.00010947873079,0.139354637767947,0.000266692652368863,0.0181076273789097,0.106285180770147,0.126689611885366,0.139072081199703,0.151144390949246,0.175953381305474,4610.00075611257,0.999654186145681,3094.20921358898,8.38539082273436
"172","our","gen",TRUE,NA,2.37493325493252,0.00380176696987425,0.174004888229843,2.0733469687291,2.26030821850565,2.36347495266509,2.47478027820457,2.73474288779835,2094.84508126406,0.99988711479681,0.481386590705293,0.00224463116976513,0.0930152565212132,0.334932966812234,0.416509213474285,0.470290038689566,0.532409975209804,0.695862144450924,1717.19018478232,1.00033662473635,5.47191569043138,0.0030025983674536,0.184895661667056,5.11885983257506,5.34763268483187,5.46695958849039,5.59215550182592,5.84952652027256,3791.91814687942,1.00109394368396,8.6934809821816,0.0390112988138021,2.03836936721475,5.5908526770208,7.28788293150124,8.41492612965099,9.72408670233751,13.4087390159936,2730.14019440871,1.00018793196498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2216.70361222835,8.27128213518041
"173","our","hurdle",TRUE,-2,3.60733681390429,0.00769212823544142,0.472526661063985,2.69302953217544,3.28474607769069,3.60259217894438,3.92154035909641,4.55454295377448,3773.63249858956,0.999511215840417,0.39405781852546,0.00139902472088993,0.0817947600966214,0.246678810061269,0.337560084365927,0.389102655555108,0.448704527645173,0.562076329287709,3418.22139987046,1.00040069617217,5.42372370163626,0.00280361093016936,0.192163162954503,5.06131758878573,5.29260618849123,5.41623935944777,5.54984373554344,5.82253669079033,4697.91103327211,0.999451640166657,6.70937183237166,0.019669979835564,1.18092918487006,4.78088834355116,5.86186801203541,6.58538961876797,7.40043153847213,9.3020262236489,3604.4572739999,1.00020251617265,0.915824423539181,0.00461035453057651,0.262329731787182,0.414441946282838,0.732523251776205,0.913337171041308,1.09879478602643,1.42976121501048,3237.62379806457,0.99962309773166,-0.16067469206115,0.000759377675532297,0.0434009225870832,-0.246040658229683,-0.19095164472438,-0.158923207425874,-0.130046803140654,-0.0773074488914146,3266.49706427773,1.00011474920882,0.0260073920086268,0.000149126107473635,0.00979690338324121,0.0107315195556657,0.0189827250270108,0.0248987733557216,0.031626032872329,0.0491567867641493,4315.88919559704,0.999731388704242,2150.03869357632,8.02253243871761
"174","out","gen",TRUE,NA,1.71266513974827,0.00359732829912214,0.0927361621014924,1.56884790829591,1.65509099302697,1.70233367202304,1.75433932250598,1.94114352985763,664.565954633619,1.0046448517433,0.619311962562507,0.00296986622930683,0.0820256485191375,0.49712919085681,0.56502660090856,0.608158360985723,0.657478464418781,0.834976875062337,762.826144883253,1.00557000432837,6.33585192367778,0.00167839484132867,0.0989902757505955,6.14821228073779,6.26797992858183,6.33401289184024,6.40091343885057,6.54059636681789,3478.53835273768,0.999664069099178,12.1251298727667,0.0266165772358223,1.57900986919057,9.4784162346372,11.0007446558605,11.9848071026129,13.0496690535808,15.6712781814232,3519.37282136676,1.00009398299112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8500.18072297376,8.59472267236983
"175","out","hurdle",TRUE,-2,2.28871241816718,0.00345156499330697,0.193798338596008,1.90940895610886,2.15040970508995,2.29040625022892,2.42231275810128,2.66826271607379,3152.5935883182,1.00081377514496,0.187741592705514,0.00067396779465614,0.036709943548666,0.114962917507746,0.162458962234588,0.187592678782487,0.213202804344413,0.257673952152062,2966.80597177457,1.00058847995594,6.32439365737961,0.00145269232466742,0.102220942000311,6.12930238650179,6.25523202703161,6.32324743180316,6.3930318817731,6.52721906365228,4951.45086501992,0.999769949731865,10.5172794592212,0.0172029259348596,1.12939400748381,8.51568251859733,9.73291639690243,10.4166447765681,11.2396569109481,12.8657488699038,4310.08980325969,0.999574848269782,-0.579987224536265,0.00426974100268991,0.249759162648917,-1.07299378601515,-0.744916027713482,-0.575809850192359,-0.415304445789816,-0.0903518480541547,3421.68318276989,1.0006649084387,-0.215283339474488,0.00066056817354727,0.0388566131003487,-0.29201696987187,-0.24164671217138,-0.214594387219706,-0.18964935306234,-0.140773810762433,3460.14736426689,1.0005689925694,0.300815459144067,0.000218112513238884,0.0150432949160279,0.272040679960163,0.290539883505376,0.30070652792145,0.310810472872093,0.331584527187997,4756.90825486688,0.999783655526476,8582.07612466125,8.67752894303463
"176","over","gen",TRUE,NA,1.74188796674104,0.0013312264438786,0.0879954942328214,1.57257671479132,1.68155743474193,1.73876712323053,1.80177834523847,1.91704123285511,4369.35164185995,0.99949910121137,0.393818395944094,0.000945580350084354,0.0588171051769735,0.286309319627963,0.352739226643689,0.390121617694929,0.431096321962543,0.518367895456335,3869.10409710858,1.000080068264,5.77047212931355,0.00210645343814031,0.141118995654008,5.49462352739919,5.67536087232854,5.76988841204674,5.86578242313425,6.04956355376532,4488.14858552966,0.99943054605387,13.4441923653733,0.0460258071410233,2.88776957494548,8.96979396537728,11.3709051380796,13.0249915359563,15.094452254424,20.1914422742848,3936.60868409411,1.00020214408938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3580.52645807007,8.2500609632951
"177","people","gen",TRUE,NA,2.84289869707108,0.00535302658074488,0.229319427521882,2.42580043053369,2.68086603400644,2.83560567907508,2.99414124817057,3.30612688928357,1835.19787651151,1.00103201990151,0.912573048766786,0.00137314420158635,0.0624877372626656,0.771406803741518,0.873312439114706,0.923366816555182,0.963840061469976,0.995939463648818,2070.8912963893,1.00258735494312,6.26673288086465,0.00289572455503251,0.159400349386486,5.95641390857257,6.15969250866109,6.26634021208935,6.37314286025155,6.58064699054381,3030.14938995235,0.999712978184419,12.8614926806045,0.0565811579269106,2.80489272900056,8.55815216669706,10.8676520688727,12.4715513692931,14.3492463265695,19.3632235362429,2457.47354498838,1.0006284016865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3161.27112867009,8.80576916064091
"178","people","hurdle",TRUE,-1,3.82461422542073,0.00378594841321837,0.240758221912214,3.37164089634404,3.6628392312001,3.82052727513012,3.98149712044453,4.31074398384806,4044.01604859903,0.999553405586689,0.398548766051694,0.00129455208758316,0.0728971719151084,0.265992524693997,0.348124272376243,0.396299626933886,0.445124130244867,0.557217273201558,3170.89821224108,1.00108825825406,6.23781468676676,0.00243418908151894,0.16999273185043,5.90701004750308,6.12233641660392,6.23426853656104,6.35015304366634,6.56649998232297,4876.99248417286,0.999924986776621,9.39606732461922,0.0241571471035943,1.52196425793745,6.81687730738464,8.30721286553189,9.25911010300044,10.3529882962059,12.722065813313,3969.33377125448,1.0006339589566,0.769737716068701,0.00538141300270622,0.300019683310663,0.180783577598406,0.5666857349992,0.769600736531844,0.968850939624256,1.36235509129409,3108.18492029713,1.00017869164205,-0.329710437716514,0.000962480825982401,0.0537659001220172,-0.437616408651469,-0.364798788835116,-0.329089355634154,-0.293894016393435,-0.226853318918351,3120.53938954108,1.00000684962358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3138.61250338052,8.7426532127591
"179","pretty","gen",FALSE,NA,3.58700205896011,0.0149021076388031,0.486912830097127,2.85003799664281,3.24067141137472,3.49994125658595,3.85960299591684,4.79237237263736,1067.59626220888,1.00177561989502,0.629330725021209,0.00509537445445181,0.18367163581579,0.314262374702679,0.487340628322089,0.612949934133589,0.768741327830297,0.976911623369568,1299.36743142776,1.00056322349523,5.01686347568891,0.00358324924259994,0.200769983848998,4.63966362256808,4.87823922062118,5.01105379043549,5.14669725071276,5.41955789095841,3139.37743690462,1.00050430839472,12.3788972093382,0.0775290005945942,3.95460105820933,6.95138684237823,9.5498746634971,11.6754180781584,14.2754351278229,22.0703690323234,2601.81842709718,1.00007571926403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1448.47639994308,8.0026320438844
"180","pretty","hurdle",FALSE,-2,3.40460476051414,0.00812116548929975,0.410360900976729,2.70686500218218,3.13731257969607,3.36324645622514,3.62975376406652,4.28772282505672,2553.26109913316,1.00001887697162,0.225888257190213,0.0035001527104359,0.175721284400328,0.0130392083008055,0.0957289005778867,0.186056626605801,0.31190204400157,0.703370970239356,2520.43064980254,0.999954599375175,4.96247038994594,0.00303870503799594,0.211913371084448,4.56254211881183,4.81380929778238,4.95861214801739,5.10087360311582,5.38903573864192,4863.39594871451,1.00068118624152,7.57160209283853,0.0223167288176805,1.53577322256769,5.05422652704578,6.46242838146257,7.39820558983826,8.5154916383233,10.9527364262808,4735.79734657072,1.00071004565644,1.21933497076574,0.00677984903019151,0.373684533189319,0.48104355060159,0.961109626350979,1.21415671151665,1.4755212732181,1.94646150391741,3037.87709094942,1.00037072788185,-0.297566956682309,0.0013436705697489,0.0720886464734517,-0.442425116847114,-0.346539273123763,-0.295763639133744,-0.248846393073552,-0.159868472589196,2878.38002897862,1.00039272949405,0.0827489967393091,0.000298984085628699,0.0205899123206158,0.0470717708756497,0.0678558115881977,0.0809750547227329,0.0957411357022556,0.127753700266514,4742.5601742475,1.00035167857151,1401.58219169324,7.74354802040466
"181","probably","gen",FALSE,NA,2.13107284773393,0.00246968467022939,0.143069805471095,1.85592217927828,2.03378195408331,2.12782571931062,2.22834333136214,2.41758077208617,3355.93052408178,1.00111339901913,0.162923736863984,0.0010311723961288,0.0608659007680165,0.0556447707793233,0.120116594173592,0.15932577028219,0.202031306039342,0.290515758008979,3484.05939302826,1.00116416611493,5.27479086943536,0.00324766799393377,0.216078934887033,4.86468077739111,5.12654868936123,5.26959023364855,5.4161559486686,5.71041282370512,4426.7154893495,0.999439678076822,4.24133657279796,0.0123498106423087,0.776682646321244,2.96009353334227,3.68532191627499,4.14930194912378,4.71057731866875,5.98682543136681,3955.18321480767,0.99961312681599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.56353871971,8.17162717225689
"182","put","gen",FALSE,NA,2.62698068677424,0.00694142217541495,0.177382033817897,2.35480467896464,2.51367096289092,2.60637584904359,2.70899949317656,3.07274888217216,653.013774774102,1.00238331605762,0.570234644579349,0.00393883321455938,0.102198734471785,0.417928774969552,0.501813211828518,0.552990652407107,0.617852717383636,0.839959097929102,673.218207155458,1.00196352399408,6.43699935353168,0.00228964408479537,0.135736825715589,6.1689133898129,6.34515516186419,6.43817225416567,6.52649741412038,6.70932517109393,3514.4666029949,1.00013774790492,19.7275665455143,0.0695964483964283,4.36914517013306,13.1943353727776,16.6104836339682,19.0951780702502,22.1469276355019,29.5827325074499,3941.11216138483,1.00077290138092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4178.56660882433,8.6512766228247
"183","real","gen",TRUE,NA,1.85435248486747,0.00223317282997921,0.129441070244115,1.60825083581808,1.76608494362686,1.85001852417702,1.93956436794608,2.11389831969304,3359.69242011575,0.999247584091706,0.119773554621832,0.00097120318524808,0.0572570897413628,0.0224155223611125,0.0777547156128301,0.117122970766531,0.155961025022179,0.239111008120141,3475.66846679901,1.00049978976458,4.82943910576813,0.00296035990908871,0.181114397511563,4.47064515954905,4.71041462327993,4.82819814939203,4.94679294732118,5.19463038711982,3742.97496887876,0.999666834615103,14.9796907370905,0.0806778900032779,4.65341578467671,8.33859839175781,11.8012074401143,14.1440850422226,17.3248350741356,26.535627796758,3326.86098866399,1.0008110418167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1523.75726220246,7.50619340986436
"184","real","hurdle",TRUE,-2,1.79972552366909,0.0099986944026461,0.488168975040675,0.793742242949491,1.46967244500446,1.81717400481873,2.13888164053993,2.70944058352502,2383.71187487351,1.00087645722855,0.178136875580789,0.00181362956342792,0.08773194717175,0.0221744982129875,0.113222644311249,0.173612526966759,0.239481936074392,0.353741460230364,2340.0135052374,1.00049159076029,4.77782166618371,0.00257436203929929,0.190399168052589,4.40874962313322,4.65067615007762,4.77546112934392,4.90358104583523,5.15466181698132,5470.04434521013,0.999884686175685,8.5641995830089,0.0272092474740818,1.79344192200461,5.66727457324483,7.24822017210612,8.36142071777043,9.64365205571649,12.6061579122159,4344.51772240058,1.00043453775647,1.99392699711425,0.0072582730174323,0.376154887223406,1.25488300043261,1.73980184628844,1.98967707974839,2.24564663149709,2.75975479925385,2685.75762618139,0.999204250677897,-0.3589133284658,0.00134681515873696,0.0700578045295636,-0.501890953943927,-0.406005248239208,-0.357590477978029,-0.310289501129518,-0.224268000125574,2705.80848851767,0.999138490713044,0.0793033478498135,0.000264747790342699,0.0189167480143954,0.0470576877850751,0.0658267793154216,0.0778082399173817,0.090977532790663,0.120766712804074,5105.38231187714,0.999598263015793,1478.29746538174,7.28225352404797
"185","really","gen",TRUE,NA,2.88221532583324,0.00688501386755732,0.286202504183572,2.41466337685286,2.66610993556124,2.8468996044186,3.08316510636969,3.4729977209783,1727.97406575486,1.00071006000294,0.79623764640481,0.00262320711544591,0.115046664425583,0.581193282900389,0.708112392854107,0.794994768518256,0.890685777613168,0.986339178127984,1923.4588510996,1.00106762911712,4.33194347319917,0.00226785748634149,0.120641871163339,4.09935328246473,4.25002705000411,4.33178206938299,4.41203060956835,4.57267068441314,2829.85777878709,1.00045336346784,3.05141765807247,0.00564858593812068,0.310339327983136,2.51059436209851,2.83022024933851,3.02663986419325,3.2485424001848,3.71693725147121,3018.52063887256,0.99951746345647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5797.10513638936,7.84452657156882
"186","right","gen",TRUE,NA,1.58421607888197,0.00484271848067354,0.169731058653656,1.32862749081442,1.46101958074743,1.5516643722879,1.68861936832921,1.97013086462646,1228.41240577126,1.00240016874872,0.710074459853357,0.00355556866201572,0.12990412928344,0.497091383343919,0.609893483639532,0.69289210900666,0.802943884976042,0.979658681023645,1334.83557624521,1.00158267284306,2.35758151397051,0.0023139434552644,0.115418645211024,2.14260710020206,2.27858363954075,2.35221212958163,2.43409794121839,2.59110618159958,2487.97756746644,1.0010452256368,0.453217484604675,0.00059568734168304,0.0303666447842503,0.395831697181604,0.432873078638126,0.452103552731716,0.473259551809112,0.515214922250933,2598.70436354992,1.00029503310134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5892.29020472689,5.46088063459397
"187","said","gen",FALSE,NA,3.12625168523018,0.00195328535155837,0.112412132446101,2.90666707886455,3.05115582823964,3.12693682053529,3.20063956294952,3.34745346606875,3312.0355261821,1.00007812548323,0.174898195976113,0.000627022129004368,0.036788431992203,0.10629009836864,0.15003931796425,0.173837054341656,0.197955450221832,0.249517134969289,3442.36421617052,0.999610111526164,4.32566883803452,0.00169017053549632,0.109703833903714,4.11017829627434,4.25184454355955,4.32527151182036,4.39996218664777,4.54217123664736,4212.9136532992,1.00053573006142,4.29513250853218,0.00663480068928067,0.434066692854069,3.53753878169534,3.98979947634361,4.27070531372657,4.5748047876212,5.20673306867718,4280.13199842239,1.00135120406727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5796.93523866739,7.46066311282805
"188","said","hurdle",FALSE,1,3.75470225991478,0.00486670772896939,0.281969195581601,3.19682425191694,3.56391407345411,3.75986975855611,3.94350886448545,4.30088827782227,3356.8566825588,1.00020258457943,0.1275530083246,0.000749037980887892,0.0430661170091809,0.0446197665001708,0.0985568458029404,0.126521040358467,0.156338921401491,0.213393852480036,3305.7023968204,1.00136580034178,4.31111736015636,0.00172923868347859,0.108956193821969,4.10125487954796,4.23851018566801,4.30902518584266,4.38233714074405,4.52701764212567,3970.03159154909,0.999923319153888,4.12201152772153,0.00597503532603038,0.393999785656164,3.42314492830637,3.84237061280847,4.09879798733189,4.37612166362816,4.95842394519051,4348.21506653749,1.00032655396371,0.0194953926712678,0.00250405455333015,0.129005346782212,-0.236335753010888,-0.0657409952345672,0.0195049888017694,0.10742396820435,0.266961422972257,2654.16457702331,1.0001595231761,-0.108376908865328,0.000503089889915893,0.0261941619796876,-0.159811220887101,-0.126235481999547,-0.108384933999148,-0.0906435668181742,-0.0571896830084829,2710.92709269189,0.999758244082021,0.0128706838738191,5.97991549962629e-05,0.00398130025835746,0.00626889272748673,0.0100814232269019,0.0124591359846117,0.0152210520761234,0.0218896460300563,4432.61253081646,0.999320738538275,5973.05326439028,7.68732723859753
"189","say","gen",TRUE,NA,1.76641020041608,0.00303553571481215,0.151181329217169,1.47844295594659,1.66026807246177,1.76319777365392,1.86907506973247,2.07263109107621,2480.42228719064,1.000257399743,0.911439558726809,0.00137288327762925,0.0644152519814937,0.763897141190747,0.871408791906552,0.925076354198228,0.963793938968939,0.994996618346445,2201.45691249865,1.00210010771329,5.34714160061764,0.00254642354671045,0.146390063515081,5.06058915803527,5.24801249700937,5.34755108846678,5.44413461109253,5.64024509951024,3304.9273365029,0.999984492835052,9.04848712617539,0.0316199083376173,1.69447527919066,6.34209045209182,7.83325557830182,8.8675519565299,10.0496938741534,12.9473563724219,2871.76740097735,1.00037528560329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3215.85132605438,8.141395762163
"190","see","gen",FALSE,NA,2.4844921931633,0.00639313238208569,0.138849609874064,2.26437533424029,2.39815808679086,2.47173979824682,2.55079362506002,2.78785906156038,471.695716974533,1.00694383594962,0.520514428392046,0.00381409251633317,0.0856855930172231,0.389666207182137,0.464434838744565,0.507885038887742,0.563439514708478,0.715783970420601,504.699839904335,1.0062428595097,4.7212108363279,0.00204909931931064,0.124697154719019,4.48019944266619,4.63848650716102,4.71797160882025,4.80488163662314,4.97250984555884,3703.28443679124,0.999443882542661,3.5613104862547,0.00559089529734403,0.355707861858636,2.93047611058243,3.306366073937,3.54150977294431,3.79354484755404,4.31808637636276,4047.84812881458,1.00028956448933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6040.30551912835,8.07527475819299
